longitude,latitude,median_house_value,ocean_proximity,region,rooms_per_house,bedrooms_per_room
-122.45,37.78,428300.0,NEAR BAY,Bay Area,4.941463414634146,0.19151036525172754
-122.45,37.78,418400.0,NEAR BAY,Bay Area,4.863636363636363,0.21544515494343336
-122.44,37.78,146900.0,NEAR BAY,Bay Area,4.031963470319635,0.26727066817667045
-122.43,37.78,350000.0,NEAR BAY,Bay Area,4.113553113553113,0.26135351736420304
-122.44,37.78,471400.0,NEAR BAY,Bay Area,3.77125,0.2820682797480941
-122.44,37.78,341700.0,NEAR BAY,Bay Area,4.206738131699847,0.26792864943574807
-122.44,37.78,346200.0,NEAR BAY,Bay Area,3.936619718309859,0.24955277280858676
-122.44,37.78,293800.0,NEAR BAY,Bay Area,3.598944591029024,0.2829912023460411
-122.43,37.78,287500.0,NEAR BAY,Bay Area,3.8322649572649574,0.28826317256760525
-122.43,37.78,275000.0,NEAR BAY,Bay Area,3.319559228650138,0.3883817427385892
-122.42,37.78,187500.0,NEAR BAY,Bay Area,2.7653061224489797,0.4046740467404674
-122.42,37.78,72500.0,NEAR BAY,Bay Area,3.2734375,0.26968973747016706
-122.43,37.78,115000.0,NEAR BAY,Bay Area,3.0548712206047033,0.33284457478005863
-122.43,37.78,112500.0,NEAR BAY,Bay Area,3.482051282051282,0.34167893961708395
-122.42,37.78,275000.0,NEAR BAY,Bay Area,2.900293255131965,0.42972699696663297
-122.42,37.78,187500.0,NEAR BAY,Bay Area,2.75,0.3740031897926635
-122.43,37.78,177500.0,NEAR BAY,Bay Area,3.4564643799472297,0.2778625954198473
-122.43,37.78,316700.0,NEAR BAY,Bay Area,3.388888888888889,0.32172131147540983
-122.43,37.78,442900.0,NEAR BAY,Bay Area,4.330097087378641,0.2663178873941206
-122.43,37.77,425000.0,NEAR BAY,Bay Area,4.05344295991778,0.2718052738336714
-122.44,37.78,475000.0,NEAR BAY,Bay Area,4.306213017751479,0.25867399519065615
-122.44,37.77,364300.0,NEAR BAY,Bay Area,4.307324840764331,0.2391866913123845
-122.45,37.77,350000.0,NEAR BAY,Bay Area,4.613412228796844,0.23428815733219324
-122.45,37.77,500001.0,NEAR BAY,Bay Area,4.801204819277109,0.22208281053952322
-122.45,37.77,500001.0,NEAR BAY,Bay Area,3.940503432494279,0.2700348432055749
-122.44,37.77,500001.0,NEAR BAY,Bay Area,4.472329472329473,0.23223021582733813
-122.45,37.77,500000.0,NEAR BAY,Bay Area,4.864406779661017,0.22168989547038329
-122.45,37.77,500000.0,NEAR BAY,Bay Area,3.7452991452991453,0.2861706983112734
-122.45,37.77,492900.0,NEAR BAY,Bay Area,4.783001808318264,0.23667296786389413
-122.43,37.77,335700.0,NEAR BAY,Bay Area,4.527318932655654,0.23351108616334548
-122.43,37.77,400000.0,NEAR BAY,Bay Area,5.534591194968553,0.20795454545454545
-122.44,37.77,488900.0,NEAR BAY,Bay Area,3.996007984031936,0.2597402597402597
-122.44,37.77,438900.0,NEAR BAY,Bay Area,4.277142857142858,0.2458249832999332
-122.42,37.77,250000.0,NEAR BAY,Bay Area,3.0083102493074794,0.32136279926335176
-122.42,37.77,450000.0,NEAR BAY,Bay Area,3.737864077669903,0.2950649350649351
-122.43,37.77,366700.0,NEAR BAY,Bay Area,3.6870588235294117,0.3075941289087428
-122.43,37.77,412500.0,NEAR BAY,Bay Area,4.211055276381909,0.28997613365155134
-122.43,37.77,337500.0,NEAR BAY,Bay Area,4.0879864636209815,0.25662251655629137
-122.43,37.77,222700.0,NEAR BAY,Bay Area,3.9532908704883227,0.2534908700322234
-122.43,37.77,354500.0,NEAR BAY,Bay Area,4.1756885090218425,0.2538094155105754
-122.43,37.77,418800.0,NEAR BAY,Bay Area,4.372964169381108,0.23426443202979516
-122.44,37.77,476900.0,NEAR BAY,Bay Area,4.786792452830189,0.22033898305084745
-122.44,37.77,400000.0,NEAR BAY,Bay Area,4.68561872909699,0.22626695217701642
-122.44,37.76,455900.0,NEAR BAY,Bay Area,5.062068965517241,0.2052679382379655
-122.44,37.77,500001.0,NEAR BAY,Bay Area,5.210016155088853,0.20682170542635658
-122.44,37.77,500001.0,NEAR BAY,Bay Area,4.908963585434174,0.21255349500713266
-122.45,37.76,500001.0,NEAR BAY,Bay Area,4.87984496124031,0.20135027799841143
-122.45,37.76,450000.0,NEAR BAY,Bay Area,4.625396825396826,0.2004118050789293
-122.45,37.77,500001.0,NEAR BAY,Bay Area,4.843505477308295,0.22035541195476574
-122.45,37.77,500001.0,NEAR BAY,Bay Area,4.94228356336261,0.2162985529322163
-122.41,37.78,55000.0,NEAR BAY,Bay Area,2.60893098782138,0.4336099585062241
-122.41,37.78,375000.0,NEAR BAY,Bay Area,2.498371335504886,0.4973924380704042
-122.41,37.78,350000.0,NEAR BAY,Bay Area,8.758620689655173,0.28346456692913385
-122.41,37.77,275000.0,NEAR BAY,Bay Area,6.5636363636363635,0.21052631578947367
-122.41,37.77,193800.0,NEAR BAY,Bay Area,3.74618320610687,0.28782475802343355
-122.4,37.78,350000.0,NEAR BAY,Bay Area,3.3523809523809525,0.375
-122.41,37.77,250000.0,NEAR BAY,Bay Area,3.824324324324324,0.3250883392226148
-122.41,37.78,32500.0,NEAR BAY,Bay Area,2.654450261780105,0.4161735700197239
-122.39,37.78,275000.0,NEAR BAY,Bay Area,3.7693144722524483,0.3403579676674365
-122.39,37.78,187500.0,NEAR BAY,Bay Area,3.5841836734693877,0.3665480427046263
-122.39,37.79,350000.0,NEAR BAY,Bay Area,3.4814814814814814,0.2553191489361702
-122.37,37.81,250000.0,NEAR BAY,Bay Area,5.62993762993763,0.19294682422451995
-122.4,37.78,112500.0,NEAR BAY,Bay Area,3.135135135135135,0.4353448275862069
-122.4,37.77,225000.0,NEAR BAY,Bay Area,2.1176470588235294,0.4375
-122.42,37.77,162500.0,NEAR BAY,Bay Area,2.976470588235294,0.42555994729907776
-122.42,37.77,312500.0,NEAR BAY,Bay Area,2.697247706422018,0.4192176870748299
-122.42,37.76,225000.0,NEAR BAY,Bay Area,2.317773788150808,0.45546088303640586
-122.42,37.77,350000.0,NEAR BAY,Bay Area,3.490415335463259,0.3002288329519451
-122.42,37.77,325000.0,NEAR BAY,Bay Area,3.4025764895330113,0.31116895409370565
-122.42,37.76,250000.0,NEAR BAY,Bay Area,3.6639427987742597,0.28714803456927795
-122.43,37.77,275000.0,NEAR BAY,Bay Area,3.7025920873124147,0.28703021370670595
-122.43,37.76,250000.0,NEAR BAY,Bay Area,4.808510638297872,0.22313527180783818
-122.43,37.76,350000.0,NEAR BAY,Bay Area,4.00355871886121,0.25155555555555553
-122.44,37.76,361600.0,NEAR BAY,Bay Area,4.442942942942943,0.23082122338627914
-122.44,37.76,386100.0,NEAR BAY,Bay Area,4.467954345917471,0.2377677343289448
-122.44,37.75,316200.0,NEAR BAY,Bay Area,3.732021196063588,0.28012170385395535
-122.44,37.76,423100.0,NEAR BAY,Bay Area,4.074742268041237,0.26691967109424414
-122.44,37.76,376600.0,NEAR BAY,Bay Area,4.759191176470588,0.2197759752800309
-122.45,37.76,500001.0,NEAR BAY,Bay Area,5.800904977375565,0.17823712948517942
-122.44,37.76,370000.0,NEAR BAY,Bay Area,4.576744186046511,0.23983739837398374
-122.44,37.76,370000.0,NEAR BAY,Bay Area,4.8173515981735155,0.21516587677725119
-122.44,37.76,405400.0,NEAR BAY,Bay Area,5.2489539748953975,0.19768832204065365
-122.43,37.76,427300.0,NEAR BAY,Bay Area,4.094462540716612,0.26968973747016706
-122.43,37.76,500001.0,NEAR BAY,Bay Area,4.831896551724138,0.2047279214986619
-122.43,37.76,455400.0,NEAR BAY,Bay Area,4.898128898128898,0.21264855687606113
-122.43,37.76,386400.0,NEAR BAY,Bay Area,4.510948905109489,0.22896440129449838
-122.42,37.76,270000.0,NEAR BAY,Bay Area,4.095724907063197,0.27047878375312
-122.42,37.76,391200.0,NEAR BAY,Bay Area,3.85824493731919,0.27093226693326666
-122.42,37.76,490000.0,NEAR BAY,Bay Area,4.278688524590164,0.2332375478927203
-122.42,37.76,225000.0,NEAR BAY,Bay Area,3.5843373493975905,0.33613445378151263
-122.42,37.76,266700.0,NEAR BAY,Bay Area,3.4194630872483223,0.3086359175662414
-122.42,37.76,265000.0,NEAR BAY,Bay Area,2.5322033898305083,0.40829986613119146
-122.42,37.76,212500.0,NEAR BAY,Bay Area,2.664188351920694,0.38
-122.42,37.75,250000.0,NEAR BAY,Bay Area,3.021172638436482,0.3293800539083558
-122.42,37.75,262500.0,NEAR BAY,Bay Area,4.4869888475836435,0.2502071251035626
-122.42,37.75,275000.0,NEAR BAY,Bay Area,3.0926640926640925,0.33957553058676654
-122.42,37.75,250000.0,NEAR BAY,Bay Area,3.665148063781321,0.31696706028589183
-122.42,37.75,300000.0,NEAR BAY,Bay Area,4.245161290322581,0.26595744680851063
-122.42,37.75,400000.0,NEAR BAY,Bay Area,4.116959064327485,0.25
-122.42,37.75,400000.0,NEAR BAY,Bay Area,3.6545209176788123,0.2813884785819793
-122.42,37.75,275000.0,NEAR BAY,Bay Area,4.181818181818182,0.2531969309462916
-122.43,37.75,396800.0,NEAR BAY,Bay Area,4.695652173913044,0.22037037037037038
-122.43,37.75,355600.0,NEAR BAY,Bay Area,4.156118143459915,0.2512690355329949
-122.43,37.75,387900.0,NEAR BAY,Bay Area,5.176842105263158,0.20618137454249694
-122.43,37.76,437500.0,NEAR BAY,Bay Area,5.74384236453202,0.18610634648370497
-122.43,37.75,355600.0,NEAR BAY,Bay Area,5.010964912280702,0.22275711159737419
-122.44,37.75,375000.0,NEAR BAY,Bay Area,5.269035532994923,0.20456005138086064
-122.44,37.75,368900.0,NEAR BAY,Bay Area,5.065693430656935,0.20413064361191163
-122.43,37.75,383700.0,NEAR BAY,Bay Area,5.242774566473988,0.21352443954428518
-122.44,37.75,338800.0,NEAR BAY,Bay Area,5.256055363321799,0.19157340355497038
-122.44,37.75,380400.0,NEAR BAY,Bay Area,4.653846153846154,0.21233312142403052
-122.43,37.75,347500.0,NEAR BAY,Bay Area,4.272486772486772,0.243343653250774
-122.43,37.75,362200.0,NEAR BAY,Bay Area,5.125181950509462,0.21783584209031526
-122.43,37.75,347700.0,NEAR BAY,Bay Area,5.02546689303905,0.21047297297297296
-122.42,37.75,306000.0,NEAR BAY,Bay Area,4.61407249466951,0.24630314232902034
-122.42,37.74,325700.0,NEAR BAY,Bay Area,4.5673400673400675,0.23000368595650572
-122.42,37.74,328100.0,NEAR BAY,Bay Area,4.532994923857868,0.23908174692049272
-122.43,37.74,324300.0,NEAR BAY,Bay Area,4.7224576271186445,0.2234185733512786
-122.43,37.75,325900.0,NEAR BAY,Bay Area,4.3979591836734695,0.217169373549884
-122.43,37.75,356100.0,NEAR BAY,Bay Area,5.09453781512605,0.20144329896907218
-122.44,37.75,409700.0,NEAR BAY,Bay Area,4.624576271186441,0.22851383544071835
-122.44,37.74,391900.0,NEAR BAY,Bay Area,5.251252086811352,0.2017167381974249
-122.44,37.74,294900.0,NEAR BAY,Bay Area,5.2639593908629445,0.17647058823529413
-122.44,37.74,350000.0,NEAR BAY,Bay Area,4.6,0.2391304347826087
-122.43,37.74,331000.0,NEAR BAY,Bay Area,5.420195439739413,0.19621394230769232
-122.43,37.74,333100.0,NEAR BAY,Bay Area,5.305835010060362,0.2043989381873341
-122.43,37.74,300900.0,NEAR BAY,Bay Area,5.029900332225914,0.2073976221928666
-122.43,37.73,298900.0,NEAR BAY,Bay Area,5.543689320388349,0.19614711033274956
-122.43,37.73,310800.0,NEAR BAY,Bay Area,4.85377358490566,0.19922254616132168
-122.38,37.76,450000.0,NEAR BAY,Bay Area,4.862745098039215,0.27419354838709675
-122.39,37.76,208300.0,NEAR BAY,Bay Area,4.216216216216216,0.2724358974358974
-122.39,37.76,162500.0,NEAR BAY,Bay Area,5.814814814814815,0.17834394904458598
-122.39,37.76,290900.0,NEAR BAY,Bay Area,4.71608040201005,0.2274906766116143
-122.39,37.76,321600.0,NEAR BAY,Bay Area,4.8655462184873945,0.20207253886010362
-122.39,37.76,253700.0,NEAR BAY,Bay Area,5.6879194630872485,0.20383480825958702
-122.4,37.75,243300.0,NEAR BAY,Bay Area,4.951554591467824,0.23130841121495327
-122.4,37.76,298300.0,NEAR BAY,Bay Area,5.101674641148326,0.21383352872215708
-122.4,37.76,320000.0,NEAR BAY,Bay Area,5.4363636363636365,0.2080267558528428
-122.4,37.76,277300.0,NEAR BAY,Bay Area,4.683794466403162,0.20759493670886076
-122.41,37.76,262500.0,NEAR BAY,Bay Area,6.046610169491525,0.19691660826909602
-122.4,37.76,239100.0,NEAR BAY,Bay Area,4.39367816091954,0.2517985611510791
-122.41,37.76,260300.0,NEAR BAY,Bay Area,4.584329349269589,0.22711471610660486
-122.41,37.76,233300.0,NEAR BAY,Bay Area,4.429184549356223,0.24031007751937986
-122.41,37.76,225000.0,NEAR BAY,Bay Area,2.9285714285714284,0.28252032520325204
-122.41,37.76,325000.0,NEAR BAY,Bay Area,4.68,0.23076923076923078
-122.41,37.76,300000.0,NEAR BAY,Bay Area,4.997983870967742,0.20774505849132716
-122.41,37.76,265000.0,NEAR BAY,Bay Area,4.263502454991817,0.2602687140115163
-122.4,37.75,214600.0,NEAR BAY,Bay Area,3.8627450980392157,0.25972927241962773
-122.41,37.75,229000.0,NEAR BAY,Bay Area,3.6198630136986303,0.261116367076632
-122.41,37.75,253900.0,NEAR BAY,Bay Area,4.558194774346793,0.21052631578947367
-122.41,37.75,230000.0,NEAR BAY,Bay Area,5.099730458221024,0.21934460887949261
-122.41,37.75,255300.0,NEAR BAY,Bay Area,4.700280112044818,0.2300357568533969
-122.41,37.75,178100.0,NEAR BAY,Bay Area,4.218323586744639,0.2800369685767098
-122.41,37.75,236100.0,NEAR BAY,Bay Area,4.466302367941712,0.25407830342577487
-122.41,37.75,206300.0,NEAR BAY,Bay Area,4.20327868852459,0.26053042121684866
-122.39,37.74,201000.0,NEAR BAY,Bay Area,6.097922848664688,0.20583941605839415
-122.39,37.73,217300.0,NEAR BAY,Bay Area,5.071949947862357,0.19983552631578946
-122.4,37.73,225400.0,NEAR BAY,Bay Area,4.468629961587708,0.20401146131805156
-122.4,37.74,211800.0,NEAR BAY,Bay Area,5.471111111111111,0.20674248578391552
-122.38,37.73,140400.0,NEAR BAY,Bay Area,4.8405275779376495,0.2452316076294278
-122.38,37.73,203400.0,NEAR BAY,Bay Area,4.303605313092979,0.24456202233980012
-122.39,37.74,185300.0,NEAR BAY,Bay Area,4.841059602649007,0.2106703146374829
-122.38,37.73,187500.0,NEAR BAY,Bay Area,6.315789473684211,0.225
-122.38,37.73,193800.0,NEAR BAY,Bay Area,5.2377358490566035,0.1988472622478386
-122.39,37.73,195100.0,NEAR BAY,Bay Area,4.909385113268608,0.1970995385629532
-122.39,37.73,192000.0,NEAR BAY,Bay Area,6.590443686006826,0.170378042465044
-122.39,37.73,189000.0,NEAR BAY,Bay Area,5.169082125603865,0.20934579439252338
-122.4,37.73,199300.0,NEAR BAY,Bay Area,4.182584269662922,0.21893888515782403
-122.39,37.72,206300.0,NEAR BAY,Bay Area,5.548275862068966,0.2113113735239279
-122.39,37.72,192300.0,NEAR BAY,Bay Area,5.407476635514018,0.19702730729346699
-122.39,37.72,181300.0,NEAR BAY,Bay Area,5.1923076923076925,0.2518518518518518
-122.41,37.75,275900.0,NEAR BAY,Bay Area,5.057755775577558,0.2029363784665579
-122.41,37.74,270800.0,NEAR BAY,Bay Area,4.954802259887006,0.217787913340935
-122.41,37.74,255200.0,NEAR BAY,Bay Area,5.5019607843137255,0.18674269422665715
-122.41,37.75,254700.0,NEAR BAY,Bay Area,5.302521008403361,0.22147385103011094
-122.41,37.75,284900.0,NEAR BAY,Bay Area,4.657407407407407,0.2290258449304175
-122.41,37.74,335000.0,NEAR BAY,Bay Area,5.8428571428571425,0.21026894865525672
-122.41,37.74,249000.0,NEAR BAY,Bay Area,5.226415094339623,0.21058965102286403
-122.41,37.74,250800.0,NEAR BAY,Bay Area,5.159663865546219,0.18403908794788273
-122.42,37.74,271300.0,NEAR BAY,Bay Area,4.506696428571429,0.20703318474492324
-122.42,37.74,279900.0,NEAR BAY,Bay Area,4.518867924528302,0.2254697286012526
-122.42,37.74,281300.0,NEAR BAY,Bay Area,4.997014925373135,0.2066905615292712
-122.42,37.74,263900.0,NEAR BAY,Bay Area,3.9228395061728394,0.27773406766325726
-122.42,37.75,275000.0,NEAR BAY,Bay Area,3.9615384615384617,0.2806287563569117
-122.41,37.74,240900.0,NEAR BAY,Bay Area,4.964179104477612,0.1984365604329525
-122.41,37.74,229600.0,NEAR BAY,Bay Area,5.485714285714286,0.23032407407407407
-122.41,37.74,230000.0,NEAR BAY,Bay Area,5.157894736842105,0.19387755102040816
-122.42,37.73,246400.0,NEAR BAY,Bay Area,5.105812220566319,0.22446001167542323
-122.42,37.74,240900.0,NEAR BAY,Bay Area,4.5109289617486334,0.2125984251968504
-122.42,37.74,258600.0,NEAR BAY,Bay Area,4.038759689922481,0.263915547024952
-122.42,37.74,243000.0,NEAR BAY,Bay Area,4.242424242424242,0.24025974025974026
-122.42,37.73,292300.0,NEAR BAY,Bay Area,5.286415711947627,0.20247678018575851
-122.43,37.73,263200.0,NEAR BAY,Bay Area,4.642228739002933,0.21920404295641188
-122.43,37.73,264000.0,NEAR BAY,Bay Area,4.361702127659575,0.22439024390243903
-122.43,37.73,275500.0,NEAR BAY,Bay Area,5.0583941605839415,0.19913419913419914
-122.43,37.72,259800.0,NEAR BAY,Bay Area,5.485106382978723,0.21722265321955003
-122.44,37.72,267200.0,NEAR BAY,Bay Area,4.836512261580381,0.19549295774647887
-122.44,37.73,270000.0,NEAR BAY,Bay Area,5.32662192393736,0.20663586728265435
-122.44,37.73,261900.0,NEAR BAY,Bay Area,5.064327485380117,0.23672055427251731
-122.42,37.73,229400.0,NEAR BAY,Bay Area,4.480295566502463,0.22594832325453545
-122.42,37.73,279300.0,NEAR BAY,Bay Area,6.035483870967742,0.1827899518973811
-122.42,37.73,254500.0,NEAR BAY,Bay Area,5.891447368421052,0.17978782802903406
-122.43,37.73,240900.0,NEAR BAY,Bay Area,4.681603773584905,0.20201511335012595
-122.41,37.73,230200.0,NEAR BAY,Bay Area,5.136094674556213,0.22004608294930875
-122.4,37.73,238700.0,NEAR BAY,Bay Area,5.0703125,0.2110939907550077
-122.4,37.73,233000.0,NEAR BAY,Bay Area,3.903314917127072,0.2873319179051663
-122.41,37.73,271300.0,NEAR BAY,Bay Area,5.424157303370786,0.18539616778871051
-122.41,37.73,272500.0,NEAR BAY,Bay Area,5.794520547945205,0.17872340425531916
-122.42,37.73,250300.0,NEAR BAY,Bay Area,4.466666666666667,0.208955223880597
-122.4,37.72,219400.0,NEAR BAY,Bay Area,4.650793650793651,0.20887372013651878
-122.4,37.72,239300.0,NEAR BAY,Bay Area,4.668269230769231,0.2554067971163749
-122.41,37.73,276200.0,NEAR BAY,Bay Area,5.052536231884058,0.20329867335962712
-122.41,37.72,242900.0,NEAR BAY,Bay Area,5.131707317073171,0.20627376425855512
-122.41,37.72,236200.0,NEAR BAY,Bay Area,5.593220338983051,0.19151515151515153
-122.42,37.72,244700.0,NEAR BAY,Bay Area,5.063339731285988,0.20697498104624715
-122.43,37.72,252600.0,NEAR BAY,Bay Area,5.422718808193668,0.1929945054945055
-122.43,37.72,254000.0,NEAR BAY,Bay Area,5.184568835098336,0.20309308433031806
-122.43,37.72,250500.0,NEAR BAY,Bay Area,4.837719298245614,0.21668177697189483
-122.44,37.72,252000.0,NEAR BAY,Bay Area,5.341959334565619,0.19757785467128028
-122.43,37.72,242000.0,NEAR BAY,Bay Area,4.746458923512748,0.21456281706953148
-122.43,37.73,251800.0,NEAR BAY,Bay Area,5.567233384853169,0.2048861743475847
-122.43,37.73,222600.0,NEAR BAY,Bay Area,4.15,0.20481927710843373
-122.44,37.72,265000.0,NEAR BAY,Bay Area,4.044155844155844,0.26011560693641617
-122.44,37.72,268500.0,NEAR BAY,Bay Area,4.953703703703703,0.21869158878504674
-122.45,37.72,261800.0,NEAR BAY,Bay Area,5.763333333333334,0.1844997108155003
-122.44,37.72,260000.0,NEAR BAY,Bay Area,4.859154929577465,0.19710144927536233
-122.45,37.71,270600.0,NEAR OCEAN,Bay Area,5.13855421686747,0.19773348964439233
-122.45,37.71,261600.0,NEAR OCEAN,Bay Area,5.085889570552148,0.1942098914354644
-122.45,37.71,243600.0,NEAR OCEAN,Bay Area,5.277591973244147,0.2224334600760456
-122.46,37.71,246200.0,NEAR OCEAN,Bay Area,4.787878787878788,0.21329113924050633
-122.46,37.71,231600.0,NEAR OCEAN,Bay Area,5.414893617021277,0.1853307138179437
-122.43,37.71,266900.0,NEAR BAY,Bay Area,5.450757575757576,0.1959694232105629
-122.43,37.71,266500.0,NEAR BAY,Bay Area,4.9605263157894735,0.1843501326259947
-122.43,37.71,255600.0,NEAR BAY,Bay Area,5.0,0.2028368794326241
-122.44,37.72,247700.0,NEAR BAY,Bay Area,5.362989323843417,0.18712674187126743
-122.44,37.71,251500.0,NEAR BAY,Bay Area,5.173664122137405,0.21800073773515308
-122.44,37.71,248900.0,NEAR BAY,Bay Area,4.785992217898833,0.2008130081300813
-122.44,37.71,264100.0,NEAR BAY,Bay Area,5.042553191489362,0.1860759493670886
-122.45,37.71,251000.0,NEAR OCEAN,Bay Area,5.218333333333334,0.21366975407218142
-122.4,37.72,219100.0,NEAR BAY,Bay Area,4.91919191919192,0.2120123203285421
-122.4,37.71,238000.0,NEAR BAY,Bay Area,4.299086757990867,0.21083377588953797
-122.41,37.71,226300.0,NEAR BAY,Bay Area,4.922580645161291,0.21013543031891654
-122.41,37.71,181900.0,NEAR BAY,Bay Area,4.873663751214772,0.2472582253240279
-122.41,37.71,213900.0,NEAR BAY,Bay Area,4.787878787878788,0.21080817916260955
-122.41,37.71,217800.0,NEAR BAY,Bay Area,4.143176733780761,0.2316414686825054
-122.4,37.72,218300.0,NEAR BAY,Bay Area,4.658018867924528,0.22278481012658227
-122.4,37.72,241900.0,NEAR BAY,Bay Area,4.612648221343873,0.21422450728363324
-122.46,37.76,414300.0,NEAR BAY,Bay Area,4.203007518796992,0.24373881932021466
-122.46,37.77,435700.0,NEAR BAY,Bay Area,5.024793388429752,0.21271929824561403
-122.46,37.76,390000.0,NEAR BAY,Bay Area,4.781578947368421,0.24711062190423774
-122.45,37.76,500000.0,NEAR BAY,Bay Area,4.163120567375887,0.251750899110354
-122.46,37.76,367700.0,NEAR BAY,Bay Area,6.380952380952381,0.15391791044776118
-122.46,37.75,374200.0,NEAR BAY,Bay Area,4.807017543859649,0.19981751824817517
-122.47,37.76,406500.0,NEAR BAY,Bay Area,4.050964187327824,0.2662359741584495
-122.47,37.76,359600.0,NEAR BAY,Bay Area,3.758765778401122,0.27611940298507465
-122.47,37.76,345700.0,NEAR BAY,Bay Area,4.385802469135802,0.23574947220267417
-122.47,37.76,306700.0,NEAR BAY,Bay Area,4.949799196787149,0.19837728194726167
-122.47,37.76,329600.0,NEAR BAY,Bay Area,4.419700214132762,0.23449612403100775
-122.47,37.76,330000.0,NEAR BAY,Bay Area,4.11318553092182,0.26695035460992905
-122.47,37.76,350000.0,NEAR BAY,Bay Area,5.292328042328043,0.20219945013746563
-122.47,37.76,338000.0,NEAR BAY,Bay Area,5.17799352750809,0.2153125
-122.47,37.75,361000.0,NEAR BAY,Bay Area,5.671394799054373,0.1775739891621509
-122.47,37.75,357000.0,NEAR BAY,Bay Area,5.521739130434782,0.17861583091587235
-122.47,37.75,366300.0,NEAR BAY,Bay Area,6.131696428571429,0.1718238077903167
-122.47,37.76,420300.0,NEAR BAY,Bay Area,6.307865168539326,0.17349483434271465
-122.47,37.76,358600.0,NEAR BAY,Bay Area,5.379912663755459,0.18628246753246752
-122.46,37.75,500001.0,NEAR BAY,Bay Area,6.853448275862069,0.14842767295597484
-122.46,37.75,500001.0,NEAR BAY,Bay Area,7.450617283950617,0.1259320629660315
-122.47,37.75,500001.0,NEAR BAY,Bay Area,6.765586034912718,0.14596387762624402
-122.47,37.75,381700.0,NEAR BAY,Bay Area,6.889361702127659,0.16800494132180357
-122.47,37.75,337400.0,NEAR BAY,Bay Area,6.030188679245283,0.1783479349186483
-122.47,37.74,333600.0,NEAR BAY,Bay Area,4.821316614420063,0.19830949284785435
-122.45,37.75,349000.0,NEAR BAY,Bay Area,6.2075471698113205,0.1654363873208858
-122.45,37.75,322600.0,NEAR BAY,Bay Area,5.738505747126437,0.17826740110165248
-122.45,37.75,313400.0,NEAR BAY,Bay Area,4.528239202657807,0.2215700660308144
-122.46,37.75,394000.0,NEAR BAY,Bay Area,7.166666666666667,0.1552190373174689
-122.45,37.74,349500.0,NEAR BAY,Bay Area,5.846153846153846,0.17293233082706766
-122.46,37.74,431000.0,NEAR BAY,Bay Area,6.707746478873239,0.15275590551181104
-122.45,37.74,335100.0,NEAR BAY,Bay Area,5.797114517583409,0.17001088816301135
-122.44,37.73,313600.0,NEAR BAY,Bay Area,5.93900481540931,0.18486486486486486
-122.45,37.74,346800.0,NEAR BAY,Bay Area,6.26431718061674,0.16350210970464135
-122.46,37.74,416900.0,NEAR BAY,Bay Area,6.6871165644171775,0.14954128440366973
-122.46,37.74,500001.0,NEAR BAY,Bay Area,7.153310104529616,0.13687286897223574
-122.47,37.74,500001.0,NEAR BAY,Bay Area,8.154761904761905,0.12895377128953772
-122.47,37.74,363600.0,NEAR BAY,Bay Area,5.770516717325228,0.1759283644982881
-122.47,37.74,365600.0,NEAR BAY,Bay Area,6.504409171075838,0.1735357917570499
-122.46,37.73,500001.0,NEAR BAY,Bay Area,7.908284023668639,0.1305649083426861
-122.46,37.73,426800.0,NEAR BAY,Bay Area,7.224032586558045,0.14265576543557937
-122.46,37.72,405200.0,NEAR OCEAN,Bay Area,7.433249370277078,0.137580481192816
-122.47,37.73,484600.0,NEAR OCEAN,Bay Area,7.487719298245614,0.12980318650421743
-122.47,37.73,500001.0,NEAR OCEAN,Bay Area,7.850364963503649,0.1301720130172013
-122.47,37.73,500001.0,NEAR OCEAN,Bay Area,7.379464285714286,0.15245009074410162
-122.47,37.72,399000.0,NEAR OCEAN,Bay Area,6.079470198675497,0.17374727668845316
-122.46,37.73,394100.0,NEAR BAY,Bay Area,7.320121951219512,0.14410662224073303
-122.45,37.73,335100.0,NEAR BAY,Bay Area,6.167076167076167,0.1745019920318725
-122.46,37.73,344200.0,NEAR BAY,Bay Area,5.76008064516129,0.1641582079103955
-122.44,37.73,261400.0,NEAR BAY,Bay Area,5.395437262357414,0.19978858350951373
-122.45,37.73,266200.0,NEAR BAY,Bay Area,5.487804878048781,0.17851851851851852
-122.45,37.73,264200.0,NEAR BAY,Bay Area,4.732558139534884,0.20835380835380835
-122.44,37.73,269200.0,NEAR BAY,Bay Area,5.093883357041252,0.21167271711812344
-122.45,37.72,231900.0,NEAR BAY,Bay Area,5.742690058479532,0.20061099796334012
-122.45,37.72,219300.0,NEAR BAY,Bay Area,5.882845188284519,0.16714082503556188
-122.45,37.72,221200.0,NEAR BAY,Bay Area,5.628571428571429,0.19458544839255498
-122.45,37.72,225000.0,NEAR BAY,Bay Area,4.990723562152134,0.20594795539033459
-122.46,37.72,238600.0,NEAR OCEAN,Bay Area,4.318295739348371,0.2257690075449797
-122.46,37.72,228600.0,NEAR OCEAN,Bay Area,5.486363636363636,0.2112676056338028
-122.46,37.72,221500.0,NEAR OCEAN,Bay Area,5.331230283911672,0.20059171597633135
-122.46,37.72,244100.0,NEAR OCEAN,Bay Area,6.012531328320802,0.17465610671112963
-122.47,37.71,237900.0,NEAR OCEAN,Bay Area,4.936046511627907,0.2006281900274833
